Available,Duration,Total_Fare,no_of_days_to_flight,Airways_Air India,Airways_AirAsia,Airways_Go Air,Airways_IndiGo,Airways_Jet Airways,Airways_Spicejet,Airways_Vistara,Dept_Time_BSR,Dept_Time_MDSS,Dept_Time_SRMD,Dept_Time_SSMN,Arr_Time_BSR,Arr_Time_MDSS,Arr_Time_SRMD,Arr_Time_SSMN,Hopping_False,Hopping_True
2,135,6130,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,135,6179,35,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7,135,4655,22,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2,150,3927,31,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9,660,12607,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9,535,4860,17,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7,340,10593,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,470,7558,24,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7,130,4490,27,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
7,125,3248,49,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7,805,6792,52,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,130,5348,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
9,130,3249,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
7,1045,6540,34,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,640,7012,52,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
7,1165,7170,28,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7,415,9831,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,655,6540,54,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
5,130,6802,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7,690,7779,31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2,135,4280,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2,115,3927,25,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
7,340,12047,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
2,300,2996,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1,130,2233,45,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6,325,8546,24,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7,605,10540,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
29,130,3496,30,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,340,17733,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2,360,5227,45,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3,130,5160,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,1020,12327,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,525,8010,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,1630,6330,56,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7,135,6335,7,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
7,130,3852,51,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7,700,7560,50,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
5,935,5952,50,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
33,195,4899,35,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,590,12808,9,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7,340,8199,29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,905,7012,41,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,1430,8199,31,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,990,7779,37,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,130,3049,49,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
3,345,10656,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,905,5821,43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,530,7170,37,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,130,5160,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,130,3050,45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4,1625,11884,8,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,340,15570,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,1065,6792,53,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,640,6540,46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
3,130,3496,33,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6,705,6540,50,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
9,775,8170,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
7,230,7784,19,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
7,120,3248,56,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
7,430,6540,39,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7,530,6792,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
5,960,7012,29,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,890,7777,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
7,430,7012,38,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9,240,3979,51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,130,3249,48,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
9,130,3595,18,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
9,130,3705,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
9,130,3967,26,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9,890,5782,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
12,130,3286,46,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,640,9774,29,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2,565,5821,45,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,130,3496,33,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,1015,14674,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
6,265,15286,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1,130,3927,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2,460,4518,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3,130,4490,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,645,7012,29,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,1110,8778,25,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,825,8608,19,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,545,16147,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,1325,7884,52,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2,130,2840,45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9,140,3050,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
5,460,3979,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
5,130,3248,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
10,270,2497,55,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2,430,8608,19,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
18,130,3050,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
7,1240,7012,34,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,1375,7065,44,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2,125,6015,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,265,3979,20,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2,130,3927,27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4,385,6842,43,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
9,770,10183,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
15,130,3050,32,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,415,12047,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
13,130,3286,54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,335,6920,21,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
5,265,10315,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
6,130,4490,30,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
14,385,6842,50,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
27,145,3498,43,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,720,5821,53,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
7,350,7170,51,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
4,135,4280,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
6,1255,13018,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6,130,4490,23,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4,135,3927,13,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
7,1240,7012,32,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
10,130,3286,44,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
9,145,3595,55,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
21,150,3050,32,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
18,130,3286,39,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
10,150,3050,41,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,685,6540,55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1,895,5227,43,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4,1090,13606,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
6,475,11853,8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,130,3717,23,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9,130,2609,46,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
6,130,3050,41,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
9,130,3197,41,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
7,1300,15570,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,1125,7065,51,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,295,29083,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4,260,10062,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4,825,12152,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
50,115,3496,46,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3,745,8010,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,1640,8199,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,135,4177,31,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
52,265,3979,41,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,1040,5952,46,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
6,1600,6727,56,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6,1425,11853,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,130,3496,54,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4,130,3495,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,130,5160,14,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5,440,9129,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,320,10315,24,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5,130,4490,20,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,950,6792,34,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,135,2882,53,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7,1700,8199,31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,915,6792,38,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,710,5647,47,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
5,325,5777,36,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7,920,7012,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,130,2829,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,640,7012,56,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
7,765,10005,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,460,5815,9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,620,8199,37,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,135,2443,48,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
7,135,3050,36,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
7,885,7065,36,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,765,7012,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
16,260,8750,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7,320,8173,32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,130,3495,36,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7,335,7012,54,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
10,130,3286,50,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2,130,2840,38,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,590,10636,24,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2,430,13606,6,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9,130,3249,33,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
7,485,11149,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
5,130,5192,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
4,135,3547,35,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,135,4490,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,130,3249,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1,430,8608,22,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3,130,2829,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9,125,3337,34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
25,265,3979,36,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
9,125,3337,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3,135,6130,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
17,130,3698,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,750,7012,41,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,550,10005,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,135,3698,21,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7,765,7884,37,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3,715,11853,15,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
25,265,3979,30,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
9,660,7777,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2,325,4618,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,485,5647,45,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,135,7679,18,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2,415,9028,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,535,4566,40,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6,415,3979,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2,130,3286,54,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,1500,12607,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7,230,8624,15,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5,540,5647,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,755,7012,51,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,885,12047,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
5,1045,5227,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,1475,7012,55,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,990,15570,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,1175,7012,38,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,530,5926,46,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
12,325,4869,42,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,1325,5227,56,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
5,130,3248,50,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
3,300,3444,32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,360,15570,30,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,545,5647,47,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,135,4247,42,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
19,130,3496,51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,975,5647,51,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2,1165,5926,49,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,135,10745,23,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
5,710,9028,24,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,230,8624,36,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,130,5542,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7,475,8199,37,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,1595,7821,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,130,4125,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7,830,9028,16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6,1335,9093,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,1155,11811,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7,550,11123,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
6,265,10315,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,550,6540,46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,755,7663,25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,120,3248,29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,945,9259,12,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,130,3050,38,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3,445,5212,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4,130,5160,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
7,605,12467,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,340,8199,34,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,580,6540,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,295,10656,17,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,545,10636,19,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,120,3852,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,545,10540,18,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,320,9774,28,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4,775,10963,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
7,115,6130,14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
79,145,4490,28,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7,705,10636,17,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
40,115,3496,38,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4,1165,6540,56,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9,1235,11286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
5,140,6130,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,990,10005,18,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4,470,10593,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,130,3927,36,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
6,485,13018,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,150,3050,49,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9,590,9501,23,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,340,5647,38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,320,10315,19,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1145,7170,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,720,7065,55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
10,260,9169,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2,125,5070,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,765,6645,44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
10,135,3698,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6,125,4755,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2,125,6330,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2,1445,11863,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
11,130,5611,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
5,770,6645,51,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
4,1020,13606,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,1445,8199,31,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
10,115,5160,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
6,470,9133,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6,1580,11853,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,145,3717,55,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,1150,11149,10,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
4,400,10593,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,160,3050,53,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,265,3102,45,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,605,7012,51,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1,770,5227,54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1,1595,10636,16,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
4,905,9028,16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,130,5390,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7,130,2840,50,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,960,5647,52,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
5,785,8199,29,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,580,11123,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,1705,7065,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
9,130,3701,30,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
7,360,7779,47,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
9,130,5664,27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
7,230,8624,44,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,130,3927,25,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
6,415,12566,13,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1395,3857,43,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,990,6540,39,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
24,130,3927,22,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
7,1605,7506,29,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,680,12047,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,325,4869,43,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,130,5857,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7,370,5821,47,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6,255,2434,47,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,265,7800,47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,965,10645,12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,1020,8173,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
5,440,7120,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,485,6540,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,1590,10005,24,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,140,5160,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,960,7012,41,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,260,3550,56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
5,130,2840,34,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8,150,3050,35,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,400,9028,22,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
7,1705,10593,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
9,125,4971,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
